City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
332,rocha,-34.4833,-54.3333,15.100000000000025,95,1,2.14,UY,1670210592
333,jalu,29.0331,21.5482,14.450000000000044,57,5,4.07,LY,1670210593
334,sangar,63.9242,127.4739,-29.42999999999998,93,100,5.34,RU,1670210594
335,finschhafen,-6.6024,147.8681,28.25,75,100,2.09,PG,1670210594
336,deniliquin,-35.5333,144.9667,25.77000000000004,31,65,6.48,AU,1670210594
337,banjar,-8.19,114.9675,30.07000000000005,69,53,1.87,ID,1670210595
338,aswan,24.0934,32.907,17.100000000000023,48,99,4.02,EG,1670210596
339,beidao,34.5686,105.8933,3.5200000000000387,44,0,0.31,CN,1670210596
340,la ronge,55.1001,-105.2842,-19.859999999999985,59,0,6.17,CA,1670210597
341,monrovia,6.3005,-10.7969,25.32000000000005,82,88,0.89,LR,1670210597
342,palu,-0.8917,119.8707,31.360000000000014,60,99,1.39,ID,1670210598
343,pochinki,54.6988,44.8668,-16.46999999999997,95,16,0.92,RU,1670210598
344,narsaq,60.9167,-46.05,-5.879999999999996,65,100,3.39,GL,1670210599
345,provideniya,64.3833,-173.3,0.0500000000000113,99,100,2.89,RU,1670210599
346,severo-kurilsk,50.6789,156.125,-5.389999999999986,84,95,15.87,RU,1670210600
347,macheng,31.1783,115.0319,5.840000000000032,73,99,1.45,CN,1670210600
348,dunda,-8.1167,34.25,18.94,64,100,0.41,TZ,1670210601
349,ust-ishim,57.6935,71.1665,-23.649999999999977,100,45,1.24,RU,1670210601
350,knysna,-34.0363,23.0471,13.400000000000034,81,9,2.44,ZA,1670210602
351,maniitsoq,65.4167,-52.9,0.2000000000000454,69,99,8.23,GL,1670210602
352,nueve de julio,-35.4444,-60.8831,24.420000000000016,49,2,0.89,AR,1670210603
353,yenagoa,4.9247,6.2642,24.54000000000002,93,3,1.38,NG,1670210604
354,ankazobe,-18.3167,47.1167,17.950000000000045,86,91,2.17,MG,1670210605
355,nome,64.5011,-165.4064,1.7300000000000182,98,100,14.49,US,1670210605
356,san quintin,30.4833,-115.95,15.970000000000027,89,96,4.22,MX,1670210606
357,taoudenni,22.6783,-3.9836,25.720000000000027,21,84,4.41,ML,1670210606
358,muravlenko,63.7898,74.523,-9.409999999999968,95,100,5.53,RU,1670210607
359,cabedelo,-6.9811,-34.8339,25.370000000000005,78,28,5.78,BR,1670210607
360,pokosnoye,55.5258,101.0536,-15.649999999999975,84,61,4.48,RU,1670210608
361,gat,31.61,34.7642,15.78000000000003,73,4,1.44,IL,1670210608
362,sorland,67.667,12.6934,5.920000000000016,72,99,10.98,NO,1670210539
363,gweta,-20.1833,25.2333,26.350000000000023,38,9,3.5,BW,1670210609
364,baruun-urt,46.6806,113.2792,-16.870000000000005,69,2,5.1,MN,1670210609
365,charters towers,-20.1,146.2667,32.21000000000004,23,0,3.79,AU,1670210610
366,manicore,-5.8092,-61.3003,23.140000000000043,96,49,0.73,BR,1670210610
367,beringovskiy,63.05,179.3167,-14.769999999999982,85,61,4.13,RU,1670210611
368,oliver,49.1831,-119.5524,-5.199999999999989,73,85,1.03,CA,1670210611
369,taga,46.95,24.05,0.1800000000000068,88,84,1.87,RO,1670210611
370,grand gaube,-20.0064,57.6608,26.220000000000027,66,86,3.13,MU,1670210407
371,hurghada,27.2574,33.8129,17.930000000000007,67,0,7.75,EG,1670210426
372,dalvik,65.9702,-18.5286,-4.039999999999964,78,52,2.14,IS,1670210612
373,shanghai,31.2222,121.4581,9.400000000000034,75,75,5.0,CN,1670210141
374,emerald,-23.5333,148.1667,31.30000000000001,32,0,3.49,AU,1670210613
375,jiaxing,30.7522,120.75,9.450000000000044,83,100,5.24,CN,1670210613
376,shenjiamen,29.9576,122.298,11.810000000000002,75,100,9.16,CN,1670210435
377,shakawe,-18.3667,21.85,24.27000000000004,34,86,2.23,BW,1670210614
378,bartica,6.4,-58.6167,22.180000000000007,99,100,0.48,GY,1670210615
379,chifeng,42.2683,118.9636,-7.569999999999993,30,0,6.55,CN,1670210615
380,boyolangu,-8.1181,111.8935,29.700000000000045,68,74,0.55,ID,1670210615
381,hofn,64.2539,-15.2082,4.5,51,43,5.08,IS,1670210616
382,port hardy,50.6996,-127.4199,-3.899999999999977,100,20,2.06,CA,1670210616
383,srednekolymsk,67.45,153.6833,-44.20999999999998,100,64,1.5,RU,1670210617
384,the valley,18.217,-63.0578,25.05000000000001,65,0,4.49,AI,1670210617
385,petrivka,46.9695,30.9591,-3.9699999999999696,62,94,5.61,UA,1670210618
386,doka,13.5167,35.7667,22.27000000000004,41,2,4.02,SD,1670210618
387,ust-maya,60.4167,134.5333,-22.669999999999987,97,100,1.62,RU,1670210619
388,waingapu,-9.6567,120.2641,30.19,61,98,2.95,ID,1670210619
389,raudeberg,61.9875,5.1352,3.260000000000048,73,100,5.35,NO,1670210619
390,totolapan,18.5167,-96.1833,22.06,89,97,1.9,MX,1670210620
391,antalaha,-14.9003,50.2788,23.910000000000025,81,67,2.4,MG,1670210620
392,thunder bay,48.4001,-89.3168,-9.009999999999993,85,75,1.54,CA,1670210332
393,makakilo city,21.3469,-158.0858,24.860000000000014,81,75,2.57,US,1670210621
394,anamur,36.0751,32.8369,15.970000000000027,55,1,2.08,TR,1670210622
395,aitape,-3.1374,142.3475,29.03000000000003,79,100,4.98,PG,1670210623
396,methoni,36.8197,21.7049,15.120000000000005,78,58,4.83,GR,1670210623
397,geraldton,-28.7667,114.6,24.230000000000015,57,0,6.17,AU,1670210360
398,iwanai,42.9744,140.5089,-3.4699999999999704,80,100,8.33,JP,1670210624
399,miandrivazo,-19.5167,45.4667,24.590000000000032,72,6,1.49,MG,1670210624
400,san javier,37.8063,-0.8374,13.879999999999995,88,100,2.57,ES,1670210625
401,mumbwa,-14.9783,27.0619,19.56,54,76,3.01,ZM,1670210625
402,chkalovskoye,44.8392,133.0436,-10.509999999999993,61,2,4.99,RU,1670210626
403,broken hill,-31.95,141.4333,28.730000000000015,25,61,6.07,AU,1670210626
404,canillo,42.5833,1.6667,-6.42999999999995,84,3,1.17,AD,1670210627
405,savelugu,9.6244,-0.8253,26.980000000000015,31,43,2.03,GH,1670210627
406,birin,26.8865,88.0718,15.25,51,6,1.0,NP,1670210628
407,fomboni,-12.28,43.7425,27.260000000000048,73,15,5.07,KM,1670210628
408,pacaembu,-21.5622,-51.2606,21.400000000000038,93,100,2.88,BR,1670210629
409,garissa,-0.4536,39.6401,24.220000000000027,77,94,2.67,KE,1670210629
410,kathu,7.9178,98.3332,28.720000000000027,99,100,6.11,TH,1670210630
411,porto franco,-6.3383,-47.3992,22.260000000000048,94,99,0.17,BR,1670210630
412,vardo,70.3705,31.1107,-4.009999999999991,80,100,9.26,NO,1670210631
413,cacheu,12.2706,-16.1658,22.05000000000001,81,97,1.91,GW,1670210631
414,leshukonskoye,64.8989,45.7622,-15.489999999999952,92,55,2.8,RU,1670210631
415,sal rei,16.1833,-22.9167,21.660000000000025,64,100,3.25,CV,1670210632
416,awbari,26.5921,12.7805,18.230000000000015,25,0,3.86,LY,1670210632
417,yaan,7.3833,8.5667,23.25,77,6,2.1,NG,1670210633
418,halapitan,7.9175,125.33,24.150000000000038,90,99,1.36,PH,1670210633
419,vadso,70.0744,29.7487,-5.909999999999968,86,100,9.26,NO,1670210634
420,ketchikan,55.3422,-131.6461,1.990000000000009,75,0,6.17,US,1670210634
421,anadyr,64.75,177.4833,-13.71999999999997,84,100,12.0,RU,1670210634
422,arman,59.7,150.1667,-25.549999999999983,79,96,3.87,RU,1670210635
423,suamico,44.6319,-88.0393,0.0200000000000386,63,0,5.14,US,1670210635
424,hauterive,46.0901,3.4459,1.420000000000016,93,38,2.08,FR,1670210636
425,timra,62.487,17.3257,-11.17999999999995,92,100,0.51,SE,1670210636
426,batagay-alyta,67.8006,130.4114,-23.569999999999965,100,100,0.9,RU,1670210637
427,hamilton,39.1834,-84.5333,0.9900000000000092,60,0,2.06,US,1670210405
428,san cristobal,7.7669,-72.225,19.100000000000023,97,91,1.4,VE,1670210638
429,zhigansk,66.7697,123.3711,-27.109999999999985,97,100,0.41,RU,1670210638
430,zhangye,38.9342,100.4517,-2.1200000000000045,48,0,1.01,CN,1670210638
431,lieksa,63.3167,30.0167,-7.339999999999975,97,97,1.67,FI,1670210639
432,aborlan,9.4352,118.5492,31.04000000000002,68,99,3.86,PH,1670210639
433,paamiut,61.994,-49.6678,0.3100000000000023,72,71,10.77,GL,1670210640
434,kurilsk,45.2333,147.8833,-3.019999999999982,66,100,12.53,RU,1670210640
435,poum,-20.2333,164.0167,27.03000000000003,81,99,7.81,NC,1670210641
436,pavino,59.1139,46.1414,-16.569999999999993,96,13,1.22,RU,1670210641
437,parkes,-33.1333,148.1833,31.100000000000023,23,52,5.78,AU,1670210442
438,kapit,2.0167,112.9333,31.02000000000004,61,100,0.81,MY,1670210642
439,lipin bor,60.2622,37.9763,-7.169999999999959,81,100,4.94,RU,1670210642
440,fort nelson,58.8053,-122.7002,-9.22999999999996,53,100,2.06,CA,1670210643
441,maceio,-9.6658,-35.7353,22.69,100,100,2.06,BR,1670210644
442,tuatapere,-46.1333,167.6833,13.680000000000009,72,99,1.33,NZ,1670210644
443,benghazi,32.1167,20.0667,17.600000000000023,59,63,5.89,LY,1670210644
444,dewa,27.0333,81.1667,15.0,44,0,1.52,IN,1670210645
445,mount gambier,-37.8333,140.7667,16.010000000000048,52,93,5.72,AU,1670210645
446,cherskiy,68.75,161.3,-32.51999999999998,92,5,2.28,RU,1670210646
447,arraias,-12.9288,-46.9437,18.81,95,28,1.87,BR,1670210647
448,druzhba,52.0428,33.9453,-8.049999999999955,61,34,4.79,UA,1670210647
449,hervey bay,-25.2986,152.8535,25.02000000000004,66,40,4.98,AU,1670210648
450,kulu,39.0951,33.0799,4.82000000000005,82,100,2.59,TR,1670210648
451,chiltepec,18.4847,-96.9019,19.58000000000004,92,87,0.17,MX,1670210649
452,tarabha,20.7333,83.65,20.970000000000027,55,3,0.7,IN,1670210649
453,kupang,-10.1667,123.5833,31.32000000000005,74,20,3.6,ID,1670210650
454,sakaraha,-22.9,44.5333,22.150000000000038,70,16,1.01,MG,1670210650
455,ixtapa,20.7,-105.2,25.129999999999995,88,20,0.0,MX,1670210651
456,porto novo,6.4965,2.6036,25.930000000000007,88,28,2.2,BJ,1670210651
457,dibrugarh,27.4833,94.9,21.03000000000003,64,20,2.06,IN,1670210652
458,husavik,66.0449,-17.3389,0.8300000000000409,71,95,3.84,IS,1670210652
459,jaltepec,19.7333,-98.6333,9.660000000000023,71,0,2.12,MX,1670210653
460,okhotsk,59.3833,143.3,-30.049999999999983,84,13,5.63,RU,1670210653
461,pingliang,35.5392,106.6861,0.7900000000000205,43,11,1.53,CN,1670210654
462,niamey,13.5137,2.1098,26.160000000000025,21,0,3.09,NE,1670210654
463,half moon bay,37.4636,-122.4286,12.660000000000023,89,75,3.09,US,1670210409
464,aksarayskiy,46.7924,48.0119,-7.649999999999977,41,0,3.56,RU,1670210655
465,risor,58.7206,9.2342,-2.0600000000000023,79,77,4.68,NO,1670210655
466,vestmanna,62.1564,-7.1664,4.510000000000048,81,20,6.17,FO,1670210656
467,artyom,40.4723,50.333,3.080000000000041,59,99,5.45,AZ,1670210656
468,vangaindrano,-23.35,47.6,22.55000000000001,93,100,1.13,MG,1670210657
469,krasnokholmskiy,55.9873,55.0466,-13.489999999999952,96,100,3.21,RU,1670210657
470,sumbe,-11.2061,13.8437,24.450000000000045,85,99,1.67,AO,1670210658
471,neftcala,39.3742,49.2472,6.6200000000000045,59,100,5.63,AZ,1670210658
472,ulaangom,49.9811,92.0667,-25.119999999999976,93,99,0.7,MN,1670210659
473,riyadh,24.6877,46.7219,17.08000000000004,39,75,4.58,SA,1670210448
474,varhaug,58.6147,5.6457,-0.6200000000000045,59,2,2.41,NO,1670210659
475,santa isabel do rio negro,-0.4139,-65.0192,22.129999999999995,99,76,1.27,BR,1670210660
476,woodward,36.4337,-99.3904,7.57000000000005,84,0,2.57,US,1670210660
477,luebo,-5.35,21.4167,19.170000000000016,99,100,0.95,CD,1670210661
478,lashio,22.9333,97.75,21.090000000000032,53,1,0.45,MM,1670210661
479,haines junction,60.7522,-137.5108,-20.029999999999973,84,49,0.51,CA,1670210662
480,sena madureira,-9.0656,-68.6569,24.200000000000045,70,57,1.06,BR,1670210662
481,severnoye,56.3491,78.3619,-25.58999999999997,99,19,0.42,RU,1670210663
482,san jeronimo,-11.9472,-75.2829,8.020000000000039,88,100,1.58,PE,1670210663
483,villa carlos paz,-31.4241,-64.4978,26.33000000000004,26,2,0.89,AR,1670210664
484,sinor,21.9167,73.3333,20.010000000000048,49,10,2.71,IN,1670210664
485,acari,-15.4311,-74.6158,21.02000000000004,75,25,1.13,PE,1670210665
486,keti bandar,24.1447,67.4497,22.03000000000003,28,0,3.38,PK,1670210665
487,licheng,23.2955,113.8284,15.960000000000036,61,91,3.38,CN,1670210666
488,pangoa,-12.1167,-73.0,19.340000000000032,98,32,1.38,PE,1670210666
489,staryy nadym,65.6118,72.6842,-6.5,90,99,5.73,RU,1670210667
490,duma,34.7653,108.135,1.7900000000000205,31,0,2.16,CN,1670210667
491,voh,-20.9667,164.7,31.090000000000032,62,95,3.33,NC,1670210668
492,garowe,8.4054,48.4845,18.99000000000001,72,73,3.22,SO,1670210668
493,jejuri,18.2833,74.1667,23.590000000000032,61,91,3.52,IN,1670210494
494,comodoro rivadavia,-45.8667,-67.5,19.920000000000016,34,0,8.23,AR,1670210669
495,changchun,43.88,125.3228,-8.019999999999982,45,0,6.13,CN,1670210669
496,karratha,-20.7377,116.8463,36.660000000000025,25,6,5.69,AU,1670210670
497,naron,43.5167,-8.1528,10.010000000000048,84,82,2.35,ES,1670210670
498,kouqian,43.6391,126.4578,-9.269999999999982,58,2,5.56,CN,1670210671
499,yertsevo,60.7966,40.086,-9.689999999999998,82,100,3.6,RU,1670210671
500,tezu,27.9167,96.1667,23.5,26,0,0.51,IN,1670210672
501,kodinsk,58.6881,99.1844,-15.560000000000002,95,100,4.41,RU,1670210672
502,ler,8.3018,30.1418,23.27000000000004,42,47,1.08,SS,1670210673
503,kabansk,52.0486,106.6528,-9.72999999999996,84,100,2.12,RU,1670210673
504,aksarka,66.5606,67.7975,-14.259999999999993,93,47,1.92,RU,1670210674
505,praya,14.9215,-23.5087,20.30000000000001,73,20,3.09,CV,1670210674
506,guarapari,-20.6667,-40.4975,22.160000000000025,91,100,4.06,BR,1670210674
507,kampot,10.6167,104.1833,29.03000000000003,79,57,3.79,KH,1670210675
508,muzhi,65.3667,64.6667,-14.269999999999982,92,78,1.97,RU,1670210675
509,luancheng,37.8792,114.6517,2.090000000000032,24,0,0.54,CN,1670210676
510,torbat-e jam,35.244,60.6225,-2.7099999999999795,73,94,2.17,IR,1670210676
511,zaria,11.1113,7.7227,20.590000000000032,30,5,4.35,NG,1670210677
512,copsa mica,46.1167,24.25,1.7700000000000389,88,86,2.13,RO,1670210677
513,lat yao,15.751,99.7893,27.54000000000002,73,12,2.34,TH,1670210677
514,kovdor,67.5662,30.4758,-13.409999999999968,98,89,2.06,RU,1670210678
515,honiara,-9.4333,159.95,28.75,73,100,2.35,SB,1670210678
516,anton lizardo,19.05,-95.9833,24.120000000000005,78,50,3.01,MX,1670210679
517,evensk,61.95,159.2333,-12.72999999999996,88,100,6.17,RU,1670210679
518,talara,-4.5772,-81.2719,18.94,89,58,3.84,PE,1670210679
519,auki,-8.7676,160.7034,28.33000000000004,75,100,2.85,SB,1670210680
520,karia,11.7306,11.1629,19.470000000000027,29,0,4.17,NG,1670210680
521,elat,29.5581,34.9482,14.910000000000023,63,0,3.09,IL,1670210681
